title,content,page,source,source_file
QUY CHẾ NGƯỜI HỌC TRƯỜNG ĐẠI HỌC HOA SEN - Chương III TRÁCH NHIỆM CỦA TRƯỜNG ĐẠI HỌC HOA SEN - Điều 19. Trách nhiệm của Giảng viên phụ trách lớp ngành (Phần 2),"- Việc làm sinh viên. 4. Thường xuyên nắm bắt tình hình, diễn biến tư tưởng nguyện vọng của sinh viên thuộc lớp ngành phụ trách; cập nhật, báo cáo và xin ý kiến lãnh đạo Khoa để giải quyết những vấn đề liên quan đến sinh viên thuộc lớp ngành phụ trách. 5. Các trách nhiệm khác theo Quy chế, Quy định khác có liên quan.",5,Ban hành Quy chế người học.pdf,Ban hành Quy chế người học_chunk_41.csv
QUY CHẾ NGƯỜI HỌC TRƯỜNG ĐẠI HỌC HOA SEN - Chương III TRÁCH NHIỆM CỦA TRƯỜNG ĐẠI HỌC HOA SEN - Điều 20. Trách nhiệm của Ban Cán sự lớp (Phần 1),"1. Ban Cán sự lớp do tập thể sinh viên bầu chọn, thống nhất qua biên bản cuộc họp do Khoa tổ chức thực hiện. Nhiệm kỳ Ban Cán sự lớp theo quyết định công nhận của Trung tâm Truyền thông và Trải nghiệm - Việc làm sinh viên. 2. Thành phần Ban Cán sự lớp gồm: 1 lớp trưởng, 1 đến 2 lớp phó (trường hợp đặc biệt có thể nhiều hơn do lớp giới thiệu). 3. Phối hợp chặt chẽ và thường xuyên với Ban Chấp hành Chi đoàn, Chi hội trong các hoạt động phong trào của lớp. Tố chức thực hiện các nhiệm vụ học tập,",6,Ban hành Quy chế người học.pdf,Ban hành Quy chế người học_chunk_42.csv
QUY CHẾ NGƯỜI HỌC TRƯỜNG ĐẠI HỌC HOA SEN - Chương III TRÁCH NHIỆM CỦA TRƯỜNG ĐẠI HỌC HOA SEN - Điều 20. Trách nhiệm của Ban Cán sự lớp (Phần 2),"trong các hoạt động phong trào của lớp. Tố chức thực hiện các nhiệm vụ học tập, trải nghiệm và công tác đánh giá điểm rèn luyện của sinh viên trong lớp. 4. Ban Cán sự lớp có nhiệm vụ: vận động sinh viên trong lóp chấp hành nghiêm chỉnh nội quy, quy chế về học tập, trải nghiệm; xây dựng nề nếp tự quản trong lóp, động viên giúp đỡ những sinh viên gặp khó khăn trong học tập, rèn luyện; thay mặt cho sinh viên lớp liên hệ với giảng viên phụ trách, đề nghị Khoa, Trung tâm Truyền thông và Trải nghiệm",6,Ban hành Quy chế người học.pdf,Ban hành Quy chế người học_chunk_43.csv
QUY CHẾ NGƯỜI HỌC TRƯỜNG ĐẠI HỌC HOA SEN - Chương III TRÁCH NHIỆM CỦA TRƯỜNG ĐẠI HỌC HOA SEN - Điều 20. Trách nhiệm của Ban Cán sự lớp (Phần 3),"với giảng viên phụ trách, đề nghị Khoa, Trung tâm Truyền thông và Trải nghiệm - Việc làm sinh viên giải quyết những vấn đề có liên quan đến nhiệm vụ và quyền lợi của sinh viên trong lớp. 5. Báo cáo đầy đủ, chính xác tình hình học tập, rèn luyện theo định kỳ và những việc đột xuất của lớp với Khoa.",6,Ban hành Quy chế người học.pdf,Ban hành Quy chế người học_chunk_44.csv
"QUY CHẾ NGƯỜI HỌC TRƯỜNG ĐẠI HỌC HOA SEN - Chương IV ĐÁNH GIÁ KẾT QUẢ RÈN LUYỆN SINH VIÊN HỆ CHÍNH QUY - Điều 21. Mục đích, yêu cầu - Mục 1. Mục đích (Phần 1)","a) Việc đánh giá kết quả rèn luyện của sinh viên hệ chính quy nhằm góp phần thực hiện mục tiêu giáo dục là đào tạo con người phát triển toàn diện, có đạo đức, tri thức, sức khoẻ, thẩm mỹ và nghề nghiệp, trung thành với lý tưởng độc lập dân tộc và chủ nghĩa xã hội. b) Định hướng những nội dung rèn luyện cụ thể của sinh viên hệ chính quy trong điều kiện đào tạo theo hình thức tín chỉ. c) Là căn cứ để xét cấp học bổng Sen ưu tú và các loại học bổng doanh nghiệp của Trường, căn cứ phân loại kết quả",6,Ban hành Quy chế người học.pdf,Ban hành Quy chế người học_chunk_45.csv
"QUY CHẾ NGƯỜI HỌC TRƯỜNG ĐẠI HỌC HOA SEN - Chương IV ĐÁNH GIÁ KẾT QUẢ RÈN LUYỆN SINH VIÊN HỆ CHÍNH QUY - Điều 21. Mục đích, yêu cầu - Mục 1. Mục đích (Phần 2)","ưu tú và các loại học bổng doanh nghiệp của Trường, căn cứ phân loại kết quả rèn luyện của sinh viên hệ chính quy toàn khoá. d) Quy định về đánh giá kết quả rèn luyện được áp dụng cho sinh viên hệ chính quy từ khóa 2023 trở đi.",6,Ban hành Quy chế người học.pdf,Ban hành Quy chế người học_chunk_46.csv
"QUY CHẾ NGƯỜI HỌC TRƯỜNG ĐẠI HỌC HOA SEN - Chương IV ĐÁNH GIÁ KẾT QUẢ RÈN LUYỆN SINH VIÊN HỆ CHÍNH QUY - Điều 21. Mục đích, yêu cầu - Mục 2. Yêu cầu (Phần 1)","a) Việc đánh giá kết quả rèn luyện của sinh viên hệ chính quy là việc làm thường xuyên trong từng học kỳ, năm học và toàn khoá. b) Nội dung rèn luyện phải cụ thể, có định hướng, phù hợp với đối tượng đánh giá và tạo điều kiện cho sinh viên hệ chính quy có môi trường rèn luyện tốt. c) Quá trình đánh giá phải đảm bảo chính xác, công bằng, dân chủ, tôn trọng quyền làm chủ của sinh viên hệ chính quy. d) Phối hợp đồng bộ, chặt chẽ các bộ phận, các đơn vị có liên quan trong Trường tham gia công tác",6,Ban hành Quy chế người học.pdf,Ban hành Quy chế người học_chunk_47.csv
"QUY CHẾ NGƯỜI HỌC TRƯỜNG ĐẠI HỌC HOA SEN - Chương IV ĐÁNH GIÁ KẾT QUẢ RÈN LUYỆN SINH VIÊN HỆ CHÍNH QUY - Điều 21. Mục đích, yêu cầu - Mục 2. Yêu cầu (Phần 2)","chặt chẽ các bộ phận, các đơn vị có liên quan trong Trường tham gia công tác đánh giá kết quả rèn luyện của sinh viên hệ chính quy.",6,Ban hành Quy chế người học.pdf,Ban hành Quy chế người học_chunk_48.csv
QUY CHẾ NGƯỜI HỌC TRƯỜNG ĐẠI HỌC HOA SEN - Chương IV ĐÁNH GIÁ KẾT QUẢ RÈN LUYỆN SINH VIÊN HỆ CHÍNH QUY - Điều 22. Nội dung đánh giá và thang điếm (Phần 1),"1. Xem xét, đánh giá kết quả rèn luyện của sinh viên hệ chính quy là đánh giá ý thức, thái độ của sinh viên hệ chính quy theo các mức điếm đạt được trên các mặt: a) Ý thức tham gia học tập. b) Ý thức chấp hành nội quy, quy chế, quy định trong Trường. c) Ý thức và kết quả tham gia các hoạt động trải nghiệm sinh viên. d) Ý thức công dân trong quan hệ cộng đồng. đ) Ý thức và kết quả tham gia công tác tổ chức trong Trường hoặc sinh viên đạt được thành tích đặc biệt trong học tập, rèn luyện. 2. Điểm",7,Ban hành Quy chế người học.pdf,Ban hành Quy chế người học_chunk_49.csv
QUY CHẾ NGƯỜI HỌC TRƯỜNG ĐẠI HỌC HOA SEN - Chương I NHỮNG QUY ĐỊNH CHUNG - Điều 2. Người học (Phần 2),"đào tạo của Trường, được bảo đảm điều kiện thực hiện đầy đủ nhiệm vụ và quyền trong quá trình học tập và trải nghiệm tại Trường.",1,Ban hành Quy chế người học.pdf,Ban hành Quy chế người học_chunk_5.csv
QUY CHẾ NGƯỜI HỌC TRƯỜNG ĐẠI HỌC HOA SEN - Chương IV ĐÁNH GIÁ KẾT QUẢ RÈN LUYỆN SINH VIÊN HỆ CHÍNH QUY - Điều 22. Nội dung đánh giá và thang điếm (Phần 2),"hoặc sinh viên đạt được thành tích đặc biệt trong học tập, rèn luyện. 2. Điểm rèn luyện được đánh giá bằng thang điểm 100.",7,Ban hành Quy chế người học.pdf,Ban hành Quy chế người học_chunk_50.csv
QUY CHẾ NGƯỜI HỌC TRƯỜNG ĐẠI HỌC HOA SEN - Chương IV ĐÁNH GIÁ KẾT QUẢ RÈN LUYỆN SINH VIÊN HỆ CHÍNH QUY - Điều 23. Phân loại kết quả rèn luyện,"1. Kết quả rèn luyện được phân thành các loại: xuất sắc, tốt, khá, trung bình và yếu. Sinh viên hệ chính quy có kết quả rèn luyện xếp loại từ trung bình trở lên là đạt. 2. Phân loại kết quả rèn luyện a) Từ 90 đến 100 điểm: loại xuất sắc. b) Từ 80 đến dưới 90điểm: loại tốt. c) Từ 65 đến dưới 80điểm: loại khá. d) Từ 50 đến dưới 65điểm: loại trung bình. đ) Dưới 50 điểm: loại yếu.",7,Ban hành Quy chế người học.pdf,Ban hành Quy chế người học_chunk_51.csv
QUY CHẾ NGƯỜI HỌC TRƯỜNG ĐẠI HỌC HOA SEN - Chương IV ĐÁNH GIÁ KẾT QUẢ RÈN LUYỆN SINH VIÊN HỆ CHÍNH QUY - Điều 24. Sử dụng kết quả rèn luyện (Phần 1),"1. Kết quả đánh giá rèn luyện từng học kỳ, năm học của sinh viên hệ chính quy được lưu trong hồ sơ quản lý sinh viên hệ chính quy của Trường, được sử dụng trong việc xét duyệt học bổng, xét khen thưởng - kỷ luật, xét thôi học, tạm ngừng học và ưu tiên khác theo quy định của Trường. 2. Kết quả đánh giá rèn luyện toàn khoá học của sinh viên hệ chính quy được lưu trong hồ sơ quản lý sinh viên hệ chính quy của Trường, làm căn cứ để xét tốt nghiệp và lưu trong hồ sơ của sinh viên hệ chính quy khi tốt",7,Ban hành Quy chế người học.pdf,Ban hành Quy chế người học_chunk_52.csv
QUY CHẾ NGƯỜI HỌC TRƯỜNG ĐẠI HỌC HOA SEN - Chương IV ĐÁNH GIÁ KẾT QUẢ RÈN LUYỆN SINH VIÊN HỆ CHÍNH QUY - Điều 24. Sử dụng kết quả rèn luyện (Phần 2),"căn cứ để xét tốt nghiệp và lưu trong hồ sơ của sinh viên hệ chính quy khi tốt nghiệp. 3. Sinh viên hệ chính quy có kết quả rèn luyện đạt loại xuất sắc được Trường xem xét biểu dương, vinh danh. 4. Sinh viên hệ chính quy có kết quả đánh giá điểm rèn luyện xếp loại yếu trong hai học kỳ liên tiếp thì phải tạm ngừng học ít nhất một học kỳ ở học kỳ tiếp theo và nếu bị xếp loại rèn luyện yếu hai học kỳ liên tiếp lần thứ hai thì sẽ bị buộc thôi học.",7,Ban hành Quy chế người học.pdf,Ban hành Quy chế người học_chunk_53.csv
QUY CHẾ NGƯỜI HỌC TRƯỜNG ĐẠI HỌC HOA SEN - Chương IV ĐÁNH GIÁ KẾT QUẢ RÈN LUYỆN SINH VIÊN HỆ CHÍNH QUY - Điều 25. Quyền khiếu nại,Sinh viên hệ chính quy có quyền khiếu nại về việc đánh giá kết quả rèn luyện. Việc khiếu nại được thực hiện theo thông báo hướng dẫn của Trung tâm Truyền thông và Trải nghiệm - Việc làm sinh viên tại thời điểm niêm yết kết quả điểm rèn luyện học kỳ hoặc khoá học.,7,Ban hành Quy chế người học.pdf,Ban hành Quy chế người học_chunk_54.csv
QUY CHẾ NGƯỜI HỌC TRƯỜNG ĐẠI HỌC HOA SEN - Chương IV ĐÁNH GIÁ KẾT QUẢ RÈN LUYỆN SINH VIÊN HỆ CHÍNH QUY - Điều 26. Các quy định khác,"Tiêu chí đánh giá, khung điểm, quy trình đánh giá và tổ chức đánh giá điểm rèn luyện sinh viên hệ chính quy được quy định cụ thể trong Quy chế Đánh giá kết quả rèn luyện sinh viên tại Trường Đại học Hoa Sen.",7,Ban hành Quy chế người học.pdf,Ban hành Quy chế người học_chunk_55.csv
"QUY CHẾ NGƯỜI HỌC TRƯỜNG ĐẠI HỌC HOA SEN - Chương V KHEN THƯỞNG - KỶ LUẬT, HỌC BỎNG NGƯỜI HỌC - Điều 27. Nội dung, hình thức khen thưởng - Mục 1. Khen thưởng kịp thời đối với cá nhân và tập thể người học đạt thành tích xứng","đáng để biểu dương, vinh danh. Cụ thể: a) Được Trường cử tham gia và đoạt giải trong các cuộc thi, nghiên cứu khoa học, các cuộc thi sáng tạo kỹ thuật, học thuật, vàn hóa, văn nghệ, thể thao. b) Đóng góp có hiệu quả trong công tác Đoàn thể, hoạt động tình nguyện, các hoạt động cộng đồng. c) Khen thưởng người học tốt nghiệp đạt kết quả xuất sắc. d) Các thành tích đặc biệt khác.",8,Ban hành Quy chế người học.pdf,Ban hành Quy chế người học_chunk_56.csv
"QUY CHẾ NGƯỜI HỌC TRƯỜNG ĐẠI HỌC HOA SEN - Chương V KHEN THƯỞNG - KỶ LUẬT, HỌC BỎNG NGƯỜI HỌC - Điều 27. Nội dung, hình thức khen thưởng - Mục 2. Trình tự, thủ tục xét khen thưởng, học bổng (Phần 1)","a) Căn cứ vào thành tích đạt được trong học tập và tham gia tích cực các hoạt động trải nghiệm của người học, Khoa/Viện/Phòng/Trung tâm tiến hành lập danh sách kèm theo hồ sơ khen thưởng, đề nghị Trường xem xét. b) Đơn vị đầu mối phụ trách công tác trải nghiệm của người học lập tờ trình đề nghị Hội đồng Khen thưởng - Kỷ luật xem xét. c) Trên cơ sở hồ sơ khen thưởng, Hội đồng Khen thưởng - Kỷ luật đề nghị Hiệu trưởng ra Quyết định khen thưởng. d) Nội dung, hình thức và mức khen thưởng tham chiếu",8,Ban hành Quy chế người học.pdf,Ban hành Quy chế người học_chunk_57.csv
"QUY CHẾ NGƯỜI HỌC TRƯỜNG ĐẠI HỌC HOA SEN - Chương V KHEN THƯỞNG - KỶ LUẬT, HỌC BỎNG NGƯỜI HỌC - Điều 27. Nội dung, hình thức khen thưởng - Mục 2. Trình tự, thủ tục xét khen thưởng, học bổng (Phần 2)","ra Quyết định khen thưởng. d) Nội dung, hình thức và mức khen thưởng tham chiếu theo Quy chế khen thưởng hiện hànli của Trường. e) Danh hiệu cá nhân được lưu vào hồ sơ quản lý người học và vinh danh tại các sự kiện lớn của Trường.",8,Ban hành Quy chế người học.pdf,Ban hành Quy chế người học_chunk_58.csv
"QUY CHẾ NGƯỜI HỌC TRƯỜNG ĐẠI HỌC HOA SEN - Chương V KHEN THƯỞNG - KỶ LUẬT, HỌC BỎNG NGƯỜI HỌC - Điều 28. Nội dung, hình thức kỷ luật - Mục 1. Người học có hành vi vi phạm thì tùy tính chất, mức độ, hậu quả của hành vi vi (Phần 1)","phạm có thể bị nhắc nhở, phê bình hoặc chấp hành một trong các hình thức kỷ luật sau: a) Khiển trách: Áp dụng đối với người học có hành vi vi phạm lần đầu nhưng ở mức độ nhẹ. b) Cảnh cáo: Áp dụng đối với người học đã bị khiển trách mà tái phạm hoặc vi phạm ở mức độ nhẹ nhưng hành vi vi phạm có tính chất thường xuyên hoặc mới vi phạm lần đầu nhưng mức độ tương đối nghiêm trọng. c) Đình chỉ học tập có thời hạn: Áp dụng đối với người học đang trong thời gian bị cảnh cáo nhưng vần vi phạm kỷ luật",8,Ban hành Quy chế người học.pdf,Ban hành Quy chế người học_chunk_59.csv
